nodeInventoryId,sourcePath,sourceStatus,nodeIdType,nodeId,axis,nodeOrder,exactQuestionTextPt,exactQuestionTextEn,branchCondition,nextNodeHint,canonicalStatus,usableForAxisDecision,issueFlag,notes
A4R185-NINV-0011,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_CAPABILITY,P,3,Possuía a capacidade necessária para sentir e perceber a situação?,Had the pre-requisite capability to sense and perceive the situation?,NÃO_SENSORIAL,LEAF:P-B,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0012,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_CAPABILITY,P,3,Possuía a capacidade necessária para sentir e perceber a situação?,Had the pre-requisite capability to sense and perceive the situation?,NÃO_CONHECIMENTO,LEAF:P-C,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0013,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_CAPABILITY,P,3,Possuía a capacidade necessária para sentir e perceber a situação?,Had the pre-requisite capability to sense and perceive the situation?,SIM,NEXT_NODE:P_TIME_PRESSURE,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0014,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_TIME_PRESSURE,P,4,A pressão do tempo percebida era excessiva?,Time pressure excessive?,SIM_ATENCAO,LEAF:P-D,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0015,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_TIME_PRESSURE,P,4,A pressão do tempo percebida era excessiva?,Time pressure excessive?,SIM_GERENCIAMENTO,LEAF:P-E,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0016,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_TIME_PRESSURE,P,4,A pressão do tempo percebida era excessiva?,Time pressure excessive?,NÃO,NEXT_NODE:P_INFORMATION_AMBIGUOUS,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0017,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_INFORMATION_AMBIGUOUS,P,5,A informação era ilusória ou ambígua?,Information illusory or ambiguous?,SIM,LEAF:P-F,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0018,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_INFORMATION_AMBIGUOUS,P,5,A informação era ilusória ou ambígua?,Information illusory or ambiguous?,NÃO,NEXT_NODE:P_INFORMATION_AVAILABLE,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0019,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_INFORMATION_AVAILABLE,P,6,A informação estava disponível e correta?,Information available and correct?,SIM,LEAF:P-G,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0020,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,P_INFORMATION_AVAILABLE,P,6,A informação estava disponível e correta?,Information available and correct?,NÃO,LEAF:P-H,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0021,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_ROOT,A,1,Como o operador estava tentando atingir o objetivo?,How was the operator trying to achieve the goal(s)?,START,NEXT_NODE:A_IMPLEMENTED,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0022,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_IMPLEMENTED,A,2,A ação foi implementada como pretendida?,Implemented as intended?,NÃO_DESLIZE_LAPSO_ERRO,LEAF:A-C,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0023,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_IMPLEMENTED,A,2,A ação foi implementada como pretendida?,Implemented as intended?,NÃO_FEEDBACK,LEAF:A-B,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0024,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_IMPLEMENTED,A,2,A ação foi implementada como pretendida?,Implemented as intended?,SIM,NEXT_NODE:A_CORRECT,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0025,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_CORRECT,A,3,A ação foi a correta ou adequada?,Correct or adequate?,SIM,LEAF:A-A,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0026,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_CORRECT,A,3,A ação foi a correta ou adequada?,Correct or adequate?,NÃO,NEXT_NODE:A_CAPABILITY,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0027,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_CAPABILITY,A,4,"O operador ou a tripulação possuía o pré-requisito de capacidade, conhecimento ou habilidades necessárias para formar e implementar uma ação apropriada para a situação?",Had the pre-requisite capability to make a response?,NÃO_INABILIDADE,LEAF:A-D,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0028,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_CAPABILITY,A,4,"O operador ou a tripulação possuía o pré-requisito de capacidade, conhecimento ou habilidades necessárias para formar e implementar uma ação apropriada para a situação?",Had the pre-requisite capability to make a response?,NÃO_CONHECIMENTO,LEAF:A-E,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0029,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_CAPABILITY,A,4,"O operador ou a tripulação possuía o pré-requisito de capacidade, conhecimento ou habilidades necessárias para formar e implementar uma ação apropriada para a situação?",Had the pre-requisite capability to make a response?,SIM,NEXT_NODE:A_TIME_PRESSURE,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0030,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_TIME_PRESSURE,A,5,A pressão do tempo era realmente excessiva?,Time pressure excessive?,NÃO_SELECAO,LEAF:A-F,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0031,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_TIME_PRESSURE,A,5,A pressão do tempo era realmente excessiva?,Time pressure excessive?,NÃO_FEEDBACK,LEAF:A-G,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0032,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_TIME_PRESSURE,A,5,A pressão do tempo era realmente excessiva?,Time pressure excessive?,SIM_GERENCIAMENTO,LEAF:A-H,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0033,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_TIME_PRESSURE,A,5,A pressão do tempo era realmente excessiva?,Time pressure excessive?,SIM_SELECAO,LEAF:A-I,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
A4R185-NINV-0034,docs/sera-vnext/SERA_ENGINE_VNEXT_CANONICAL_QUESTION_TREE_ASSET_A4R99_v0.2.0.md,CANONICAL_QUESTION_TREE_ASSET,TECHNICAL_STABLE_ID_NOT_ORIGINAL_SOURCE_ID,A_TIME_PRESSURE,A,5,A pressão do tempo era realmente excessiva?,Time pressure excessive?,SIM_FEEDBACK,LEAF:A-J,CANONICAL_QUESTION_TREE_ASSET_ACTIVE,true,NODE_ID_IS_TECHNICAL_STABLE,"technicalStableId, not original source id; notOriginalSourceId=true"
