path,classification,ignore_pattern,action,rationale
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-45-02-713Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-45-21-263Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-46-35-216Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-46-53-968Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-48-07-846Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-48-26-480Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-49-44-272Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-50-03-088Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-51-13-528Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-51-32-153Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-54-43-339Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-54-46-126Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-55-23-496Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-55-26-865Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-56-10-743Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-56-15-092Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T16-59-57-449Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-00-16-226Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-02-57-468Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-03-16-337Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-06-34-167Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-06-52-879Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-12-06-746Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-12-25-505Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-15-00-705Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T17-15-19-329Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-48-38-895Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-48-42-555Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-50-01-449Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-52-09-198Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-52-38-035Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-56-56-273Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-57-21-133Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-58-27-935Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T21-58-49-348Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-00-10-558Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-01-17-832Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-01-36-989Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-02-33-861Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-02-52-939Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-05-26-967Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-07T22-05-52-917Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-04-28-275Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-04-32-625Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-05-52-994Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-06-59-363Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-07-03-729Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-08-23-872Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-09-05-168Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-09-09-372Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-09-47-397Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-09-51-585Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-11-09-948Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-15-29-165Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-15-33-268Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-25-08-334Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-33-37-548Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-33-45-231Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-35-09-600Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-39-33-737Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-39-42-023Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-40-23-274Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-40-33-197Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-55-59-068Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-56-05-394Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-57-24-966Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-58-31-598Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-58-38-020Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T01-59-58-792Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-02-10-078Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-02-16-589Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-06-29-965Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-06-51-098Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-07-31-576Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-07-47-916Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-09-24-424Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-09-41-808Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-10-15-682Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-10-22-311Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-10-48-926Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-11-14-739Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-11-21-047Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-11-27-756Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-11-48-618Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-12-49-528Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-12-57-093Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-13-02-439Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-13-25-917Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T02-14-05-023Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-39-06-024Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-39-12-375Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-40-51-229Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-40-54-778Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-40-57-000Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-41-01-460Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-41-26-208Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-42-49-490Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-42-55-781Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-43-16-219Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-46-54-051Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-47-00-316Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
"output/playwright/sera-vnext-controlled-admin-pilot/.playwright-cli/console-2026-06-08T12-47-07-091Z.log","SHOULD_IGNORE","output/","ignored_by_specific_gitignore_pattern","Local Playwright/runtime output; generated and not product source."
